Date,Honeywell (HON) Price
10/5/2020,160.118
10/6/2020,158.382
10/7/2020,162.804
10/8/2020,164.92
10/9/2020,165.49
10/12/2020,166.42
10/13/2020,162.804
10/14/2020,164.626
10/15/2020,163.81
10/16/2020,165.945
10/19/2020,162.842
10/20/2020,164.427
10/21/2020,164.057
10/22/2020,167.834
10/23/2020,166.591
10/26/2020,161.494
10/27/2020,158.249
10/28/2020,152.944
10/29/2020,156.208
10/30/2020,156.541
11/2/2020,164.759
11/3/2020,170.074
11/4/2020,169.789
11/5/2020,173.936
11/6/2020,174.876
11/9/2020,186.947
11/10/2020,191.683
11/11/2020,189.13
11/12/2020,188.062
11/13/2020,192.162
11/16/2020,198.884
11/17/2020,195.776
11/18/2020,191.752
11/19/2020,193.287
11/20/2020,192.601
11/23/2020,195.06
11/24/2020,198.216
11/25/2020,198.016
11/26/2020,198.016
11/27/2020,199.666
11/30/2020,194.431
12/1/2020,196.605
12/2/2020,198.321
12/3/2020,198.531
12/4/2020,202.784
12/7/2020,201.277
12/8/2020,202.202
12/9/2020,202.364
12/10/2020,202.107
12/11/2020,204.643
12/14/2020,201.992
12/15/2020,204.204
12/16/2020,200.524
12/17/2020,202.078
12/18/2020,200.266
12/21/2020,200.858
12/22/2020,198.264
12/23/2020,200.219
12/24/2020,199.78
12/25/2020,199.78
12/28/2020,200.171
12/29/2020,199.399
12/30/2020,201.134
12/31/2020,202.803
1/1/2021,202.803
1/4/2021,198.274
1/5/2021,198.76
1/6/2021,202.383
1/7/2021,202.717
1/8/2021,200.257
1/11/2021,198.665
1/12/2021,199.16
1/13/2021,197.387
1/14/2021,198.903
1/15/2021,196.386
1/18/2021,196.386
1/19/2021,197.139
1/20/2021,198.398
1/21/2021,195.68
1/22/2021,192.839
1/25/2021,192.477
1/26/2021,191.704
1/27/2021,190.102
1/28/2021,193.401
1/29/2021,186.279
2/1/2021,186.46
2/2/2021,190.808
2/3/2021,189.874
2/4/2021,191.256
2/5/2021,193.478
2/8/2021,194.374
2/9/2021,192.62
2/10/2021,192.753
2/11/2021,192.772
2/12/2021,194.097
2/15/2021,194.097
2/16/2021,193.974
2/17/2021,192.505
2/18/2021,194.05
2/19/2021,194.088
2/22/2021,194.145
2/23/2021,195.499
2/24/2021,201.21
2/25/2021,196.125
2/26/2021,193.788
3/1/2021,197.495
3/2/2021,197.839
3/3/2021,198.251
3/4/2021,194.353
3/5/2021,197.839
3/8/2021,198.912
3/9/2021,198.826
3/10/2021,203.901
3/11/2021,203.509
3/12/2021,205.309
3/15/2021,207.052
3/16/2021,202.848
3/17/2021,204.016
3/18/2021,205.922
3/19/2021,203.901
3/22/2021,203.154
3/23/2021,199.764
3/24/2021,203.241
3/25/2021,204.83
3/26/2021,209.284
3/29/2021,209.619
3/30/2021,208.862
3/31/2021,207.885
4/1/2021,207.627
4/2/2021,207.627
4/5/2021,209.992
4/6/2021,209.916
4/7/2021,209.255
4/8/2021,210.557
4/9/2021,217.376
4/12/2021,218.928
4/13/2021,219.311
4/14/2021,219.675
4/15/2021,220.115
4/16/2021,222.289
4/19/2021,221.197
4/20/2021,217.711
4/21/2021,220.747
4/22/2021,219.56
4/23/2021,215.001
4/26/2021,212.147
4/27/2021,213.497
4/28/2021,213.44
4/29/2021,214.426
4/30/2021,213.603
5/3/2021,213.756
5/4/2021,215.892
5/5/2021,216.62
5/6/2021,218.985
5/7/2021,219.11
5/10/2021,221.169
5/11/2021,219.464
5/12/2021,210.73
5/13/2021,215.125
5/14/2021,218.664
5/17/2021,217.808
5/18/2021,213.817
5/19/2021,212.855
5/20/2021,213.634
5/21/2021,214.663
5/24/2021,216.394
5/25/2021,215.471
5/26/2021,215.692
5/27/2021,222.425
5/28/2021,222.078
5/31/2021,222.078
6/1/2021,224.04
6/2/2021,221.915
6/3/2021,220.434
6/4/2021,221.251
6/7/2021,219.462
6/8/2021,221.021
6/9/2021,219.097
6/10/2021,217.597
6/11/2021,216.568
6/14/2021,214.634
6/15/2021,213.99
6/16/2021,210.614
6/17/2021,208.018
6/18/2021,204.373
6/21/2021,207.739
6/22/2021,207.248
6/23/2021,206.45
6/24/2021,209.364
6/25/2021,210.374
6/28/2021,208.498
6/29/2021,207.691
6/30/2021,210.961
7/1/2021,212.182
7/2/2021,212.855
7/5/2021,212.855
7/6/2021,210.201
7/7/2021,212.297
7/8/2021,210.932
7/9/2021,215.76
7/12/2021,216.414
7/13/2021,215.51
7/14/2021,219.059
7/15/2021,223.906
7/16/2021,221.521
7/19/2021,212.22
7/20/2021,220.876
7/21/2021,222.982
7/22/2021,223.838
7/23/2021,220.549
7/26/2021,220.482
7/27/2021,221.549
7/28/2021,221.675
7/29/2021,223.973
7/30/2021,224.848
8/2/2021,223.531
8/3/2021,223.752
8/4/2021,220.809
8/5/2021,221.088
8/6/2021,220.895
8/9/2021,219.501
8/10/2021,223.011
8/11/2021,225.223
8/12/2021,223.958
8/13/2021,223.785
8/16/2021,225.697
8/17/2021,223.485
8/18/2021,220.56
8/19/2021,219.893
8/20/2021,219.864
8/23/2021,221.226
8/24/2021,222.51
8/25/2021,222.723
8/26/2021,222.935
8/27/2021,223.186
8/30/2021,223.891
8/31/2021,223.929
9/1/2021,221.892
9/2/2021,223.022
9/3/2021,220.502
9/6/2021,220.502
9/7/2021,215.259
9/8/2021,216.678
9/9/2021,215.259
9/10/2021,214.718
9/13/2021,215.905
9/14/2021,212.613
9/15/2021,214.061
9/16/2021,212.091
9/17/2021,210.971
9/20/2021,208.306
9/21/2021,207.505
9/22/2021,209.552
9/23/2021,212.14
9/24/2021,211.647
9/27/2021,210.402
9/28/2021,207.572
9/29/2021,207.524
9/30/2021,204.975
10/1/2021,208.229
10/4/2021,206.839
10/5/2021,208.297
10/6/2021,209.397
10/7/2021,210.855
10/8/2021,210.208
10/11/2021,207.881
10/12/2021,206.954
10/13/2021,208.161
10/14/2021,211.068
10/15/2021,213.125
10/18/2021,213.038
10/19/2021,214.148
10/20/2021,215.944
10/21/2021,216.794
10/22/2021,209.919
10/25/2021,210.054
10/26/2021,210.807
10/27/2021,208.297
10/28/2021,210.962
10/29/2021,211.097
11/1/2021,212.198
11/2/2021,213.578
11/3/2021,215.133
11/4/2021,214.834
11/5/2021,218.281
11/8/2021,217.962
11/9/2021,219.913
11/10/2021,218.594
11/11/2021,214.327
11/12/2021,215.665
11/15/2021,215.743
11/16/2021,214.676
11/17/2021,213.823
11/18/2021,214.026
11/19/2021,211.883
11/22/2021,211.544
11/23/2021,209.468
11/24/2021,205.793
11/25/2021,205.793
11/26/2021,201.914
11/29/2021,201.381
11/30/2021,196.124
12/1/2021,193.39
12/2/2021,197.831
12/3/2021,197.346
12/6/2021,200.013
12/7/2021,200.886
12/8/2021,198.462
12/9/2021,199.771
12/10/2021,203.466
12/13/2021,202.903
12/14/2021,200.43
12/15/2021,203.417
12/16/2021,203.272
12/17/2021,198.966
12/20/2021,193.807
12/21/2021,195.572
12/22/2021,195.737
12/23/2021,199.014
12/24/2021,199.014
12/27/2021,200.188
12/28/2021,200.789
12/29/2021,201.254
12/30/2021,200.847
12/31/2021,202.205
1/3/2022,200.547
1/4/2022,202.68
1/5/2022,204.678
1/6/2022,204.445
1/7/2022,209.226
1/10/2022,207.005
1/11/2022,209.769
1/12/2022,211.65
1/13/2022,212.795
1/14/2022,211.068
1/17/2022,211.068
1/18/2022,207.131
1/19/2022,204.358
1/20/2022,202.602
1/21/2022,198.898
1/24/2022,198.268
1/25/2022,196.183
1/26/2022,194.583
1/27/2022,194.583
1/28/2022,195.882
1/31/2022,198.297
2/1/2022,199.131
2/2/2022,201.274
2/3/2022,185.942
2/4/2022,185.709
2/7/2022,186.66
2/8/2022,188.677
2/9/2022,190.674
2/10/2022,185.952
2/11/2022,181.336
2/14/2022,181.045
2/15/2022,183.799
2/16/2022,183.343
2/17/2022,179.008
2/18/2022,176.623
2/21/2022,176.623
2/22/2022,177.04
2/23/2022,173.548
2/24/2022,177.8
2/25/2022,183.865
2/28/2022,185.025
3/1/2022,179.028
3/2/2022,181.798
3/3/2022,182.851
3/4/2022,182.763
3/7/2022,177.624
3/8/2022,178.677
3/9/2022,180.784
3/10/2022,179.77
3/11/2022,177.702
3/14/2022,178.638
3/15/2022,183.114
3/16/2022,186.273
3/17/2022,187.151
3/18/2022,189.872
3/21/2022,188.214
3/22/2022,190.174
3/23/2022,187.551
3/24/2022,189.842
3/25/2022,192.865
3/28/2022,192.202
3/29/2022,192.621
3/30/2022,191.646
3/31/2022,189.735
4/1/2022,191.149
4/4/2022,191.188
4/5/2022,188.809
4/6/2022,188.799
4/7/2022,187.902
4/8/2022,185.425
4/11/2022,184.557
4/12/2022,186.234
4/13/2022,189.998
4/14/2022,190.33
4/15/2022,190.33
4/18/2022,187.288
4/19/2022,192.29
4/20/2022,191.451
4/21/2022,191.061
4/22/2022,185.883
4/25/2022,187.044
4/26/2022,182.997
4/27/2022,181.71
4/28/2022,185.191
4/29/2022,188.692
5/2/2022,191.968
5/3/2022,192.134
5/4/2022,200.724
5/5/2022,192.943
5/6/2022,190.564
5/9/2022,189.131
5/10/2022,189.92
5/11/2022,187.239
5/12/2022,189.081
5/13/2022,189.679
5/16/2022,190.101
5/17/2022,195.099
5/18/2022,190.012
5/19/2022,188.817
5/20/2022,185.974
5/23/2022,185.808
5/24/2022,186.18
5/25/2022,186.651
5/26/2022,189.258
5/27/2022,192.443
5/30/2022,192.443
5/31/2022,189.767
6/1/2022,188.091
6/2/2022,193.119
6/3/2022,190.944
6/6/2022,191.306
6/7/2022,193.688
6/8/2022,190.65
6/9/2022,188.19
6/10/2022,182.574
6/13/2022,180.751
6/14/2022,179.633
6/15/2022,181.29
6/16/2022,176.301
6/17/2022,176.124
6/20/2022,176.124
6/21/2022,176.918
6/22/2022,174.194
6/23/2022,171.097
6/24/2022,176.438
6/27/2022,174.743
6/28/2022,172.449
6/29/2022,169.754
6/30/2022,170.352
7/1/2022,171.626
7/4/2022,171.626
7/5/2022,168.666
7/6/2022,169.764
7/7/2022,170.332
7/8/2022,169.891
7/11/2022,169.401
7/12/2022,170.156
7/13/2022,167.47
7/14/2022,166.137
7/15/2022,169.362
7/18/2022,167.549
7/19/2022,173.704
7/20/2022,174.713
7/21/2022,176.448
7/22/2022,177.859
7/25/2022,177.653
7/26/2022,177.81
7/27/2022,180.006
7/28/2022,186.651
7/29/2022,188.631
8/1/2022,188.17
8/2/2022,185.357
8/3/2022,187.69
8/4/2022,188.611
8/5/2022,188.444
8/8/2022,190.111
8/9/2022,190.228
8/10/2022,193.306
8/11/2022,195.532
8/12/2022,197.856
8/15/2022,199.216
8/16/2022,200.614
8/17/2022,199.738
8/18/2022,200.664
8/19/2022,198.536
8/22/2022,194.872
8/23/2022,194.586
8/24/2022,194.823
8/25/2022,197.423
8/26/2022,190.164
8/29/2022,189.533
8/30/2022,187.839
8/31/2022,186.509
9/1/2022,187.868
9/2/2022,184.086
9/5/2022,184.086
9/6/2022,182.815
9/7/2022,186.253
9/8/2022,185.002
9/9/2022,188.814
9/12/2022,189.149
9/13/2022,182.205
9/14/2022,177.27
9/15/2022,174.207
9/16/2022,174.689
9/19/2022,175.95
9/20/2022,174.354
9/21/2022,171.685
9/22/2022,170.651
9/23/2022,168.809
9/26/2022,167.518
9/27/2022,167.518
9/28/2022,171.222
9/29/2022,167.518
9/30/2022,164.465
10/3/2022,170.444
10/4/2022,175.517
10/5/2022,175.142
10/6/2022,172.414
10/7/2022,168.838
10/10/2022,169.311
10/11/2022,171.015
10/12/2022,170.198
10/13/2022,174.886
10/14/2022,171.547
10/17/2022,174.384
10/18/2022,177.181
10/19/2022,176.59
10/20/2022,174.975
10/21/2022,180.067
10/24/2022,184.096
10/25/2022,186.805
10/26/2022,187.415
10/27/2022,193.542
10/28/2022,201.855
10/31/2022,200.959
11/1/2022,200.053
11/2/2022,197.462
11/3/2022,201.324
11/4/2022,204.732
11/7/2022,206.623
11/8/2022,208.189
11/9/2022,206.506
11/10/2022,213.668
11/11/2022,211.609
11/14/2022,211.878
11/15/2022,214.295
11/16/2022,212.873
11/17/2022,213.38
11/18/2022,213.4
11/21/2022,215.419
11/22/2022,217.607
11/23/2022,217.757
11/24/2022,217.757
11/25/2022,218.891
11/28/2022,214.633
11/29/2022,215.578
11/30/2022,218.393
12/1/2022,216.245
12/2/2022,217.926
12/5/2022,214.464
12/6/2022,212.067
12/7/2022,212.325
12/8/2022,212.226
12/9/2022,210.515
12/12/2022,213.37
12/13/2022,213.827
12/14/2022,213.589
12/15/2022,207.869
12/16/2022,208.635
12/19/2022,208.307
12/20/2022,210.376
12/21/2022,213.967
12/22/2022,211.191
12/23/2022,212.743
12/26/2022,212.743
12/27/2022,213.758
12/28/2022,211.072
12/29/2022,213.619
12/30/2022,213.171
1/2/2023,213.171
1/3/2023,213.171
1/4/2023,208.933
1/5/2023,203.393
1/6/2023,209.162
1/9/2023,209.56
1/10/2023,210.227
1/11/2023,211.181
1/12/2023,214.842
1/13/2023,215.469
1/16/2023,215.469
1/17/2023,211.122
1/18/2023,203.164
1/19/2023,199.603
1/20/2023,200.966
1/23/2023,203.383
1/24/2023,205.84
1/25/2023,205.581
1/26/2023,208.247
1/27/2023,207.033
1/30/2023,204.696
1/31/2023,207.382
2/1/2023,205.631
2/2/2023,206.287
2/3/2023,201.622
2/6/2023,202.965
2/7/2023,204.387
2/8/2023,201.155
2/9/2023,198.17
2/10/2023,199.414
2/13/2023,202.299
2/14/2023,199.941
2/15/2023,200.647
2/16/2023,198.31
2/17/2023,200.359
2/20/2023,200.359
2/21/2023,195.723
2/22/2023,194.46
2/23/2023,195.02
2/24/2023,192.04
2/27/2023,192.45
2/28/2023,191.48
3/1/2023,192.88
3/2/2023,194.45
3/3/2023,196.82
